"GAME_ID","official","home_calls","away_calls","total_calls","home_team","away_team","SCOREMARGIN","year","round","game_num","unique_series_id","team1_wins","team2_wins","team1_wins_prior","team2_wins_prior","uneven","extended","home_team_trailing","trailing_calls","leading_calls"
41600155,"T.Brothers",5,7,12,"SAS","",13,16,1,5,"16-1-5",3,2,2,2,FALSE,FALSE,FALSE,0,0
41600156,"B.Forte",9,3,12,"MEM","SAS",-7,16,1,6,"16-1-5",4,2,3,2,TRUE,FALSE,FALSE,3,9
41600156,"S.Foster",8,10,18,"MEM","SAS",-7,16,1,6,"16-1-5",4,2,3,2,TRUE,FALSE,FALSE,10,8
41600156,"Z.Zarba",7,6,13,"MEM","SAS",-7,16,1,6,"16-1-5",4,2,3,2,TRUE,FALSE,FALSE,6,7
41600161,"C.Kirkland",6,9,15,"HOU","OKC",31,16,1,1,"16-1-6",1,0,0,0,FALSE,FALSE,FALSE,0,0
41600161,"J.Capers",9,6,15,"HOU","OKC",31,16,1,1,"16-1-6",1,0,0,0,FALSE,FALSE,FALSE,0,0
41600161,"S.Wright",4,4,8,"HOU","OKC",31,16,1,1,"16-1-6",1,0,0,0,FALSE,FALSE,FALSE,0,0
41600162,"E.Malloy",6,7,13,"HOU","OKC",4,16,1,2,"16-1-6",2,0,1,0,TRUE,FALSE,FALSE,7,6
41600162,"K.Mauer",7,8,15,"HOU","OKC",4,16,1,2,"16-1-6",2,0,1,0,TRUE,FALSE,FALSE,8,7
41600162,"M.Smith",8,8,16,"HOU","OKC",4,16,1,2,"16-1-6",2,0,1,0,TRUE,FALSE,FALSE,8,8
41600163,"M.Lindsay",5,4,9,"OKC","HOU",2,16,1,3,"16-1-6",2,1,2,0,TRUE,TRUE,FALSE,4,5
41600163,"S.Foster",9,10,19,"OKC","HOU",2,16,1,3,"16-1-6",2,1,2,0,TRUE,TRUE,FALSE,10,9
41600163,"T.Washington",7,7,14,"OKC","HOU",2,16,1,3,"16-1-6",2,1,2,0,TRUE,TRUE,FALSE,7,7
41600164,"B.Forte",7,6,13,"OKC","HOU",-4,16,1,4,"16-1-6",3,1,2,1,TRUE,FALSE,FALSE,6,7
41600164,"J.Tiven",7,6,13,"OKC","HOU",-4,16,1,4,"16-1-6",3,1,2,1,TRUE,FALSE,FALSE,6,7
41600164,"M.McCutchen",5,9,14,"OKC","HOU",-4,16,1,4,"16-1-6",3,1,2,1,TRUE,FALSE,FALSE,9,5
41600165,"B.Kennedy",7,7,14,"HOU","OKC",6,16,1,5,"16-1-6",4,1,3,1,TRUE,FALSE,FALSE,7,7
41600165,"M.Davis",5,10,15,"HOU","OKC",6,16,1,5,"16-1-6",4,1,3,1,TRUE,FALSE,FALSE,10,5
41600165,"Z.Zarba",9,8,17,"HOU","OKC",6,16,1,5,"16-1-6",4,1,3,1,TRUE,FALSE,FALSE,8,9
41600171,"B.Spooner",7,5,12,"","UTA",-2,16,1,1,"16-1-7",0,1,0,0,FALSE,FALSE,FALSE,0,0
41600171,"D.Crawford",6,8,14,"","UTA",-2,16,1,1,"16-1-7",0,1,0,0,FALSE,FALSE,FALSE,0,0
41600171,"R.Mott",4,6,10,"","UTA",-2,16,1,1,"16-1-7",0,1,0,0,FALSE,FALSE,FALSE,0,0
41600172,"K.Fitzgerald",9,5,14,"LAC","UTA",8,16,1,2,"16-1-7",1,1,0,1,TRUE,TRUE,TRUE,9,5
41600172,"M.McCutchen",9,6,15,"LAC","UTA",8,16,1,2,"16-1-7",1,1,0,1,TRUE,TRUE,TRUE,9,6
41600172,"P.Fraher",4,2,6,"LAC","UTA",8,16,1,2,"16-1-7",1,1,0,1,TRUE,TRUE,TRUE,4,2
41600173,"E.Lewis",11,6,17,"UTA","LAC",-5,16,1,3,"16-1-7",2,1,1,1,FALSE,FALSE,FALSE,0,0
41600173,"M.Callahan",8,8,16,"UTA","LAC",-5,16,1,3,"16-1-7",2,1,1,1,FALSE,FALSE,FALSE,0,0
41600173,"T.Brothers",7,6,13,"UTA","LAC",-5,16,1,3,"16-1-7",2,1,1,1,FALSE,FALSE,FALSE,0,0
41600174,"B.Kennedy",8,4,12,"UTA","LAC",7,16,1,4,"16-1-7",2,2,2,1,TRUE,TRUE,FALSE,4,8
41600174,"J.Williams",4,6,10,"UTA","LAC",7,16,1,4,"16-1-7",2,2,2,1,TRUE,TRUE,FALSE,6,4
41600174,"M.Davis",5,8,13,"UTA","LAC",7,16,1,4,"16-1-7",2,2,2,1,TRUE,TRUE,FALSE,8,5
41600175,"J.Goble",6,7,13,"LAC","UTA",-4,16,1,5,"16-1-7",2,3,2,2,FALSE,FALSE,FALSE,0,0
41600175,"R.Garretson",5,6,11,"LAC","UTA",-4,16,1,5,"16-1-7",2,3,2,2,FALSE,FALSE,FALSE,0,0
41600175,"S.Foster",6,10,16,"LAC","UTA",-4,16,1,5,"16-1-7",2,3,2,2,FALSE,FALSE,FALSE,0,0
41600176,"J.Capers",8,9,17,"UTA","LAC",-5,16,1,6,"16-1-7",3,3,2,3,TRUE,TRUE,TRUE,8,9
41600176,"M.McCutchen",8,12,20,"UTA","LAC",-5,16,1,6,"16-1-7",3,3,2,3,TRUE,TRUE,TRUE,8,12
41600176,"T.Washington",5,3,8,"UTA","LAC",-5,16,1,6,"16-1-7",3,3,2,3,TRUE,TRUE,TRUE,5,3
41600177,"B.Kennedy",6,6,12,"LAC","UTA",-13,16,1,7,"16-1-7",3,4,3,3,FALSE,FALSE,FALSE,0,0
41600177,"D.Crawford",8,8,16,"LAC","UTA",-13,16,1,7,"16-1-7",3,4,3,3,FALSE,FALSE,FALSE,0,0
41600177,"T.Brothers",5,9,14,"LAC","UTA",-13,16,1,7,"16-1-7",3,4,3,3,FALSE,FALSE,FALSE,0,0
41600201,"C.Kirkland",8,4,12,"BOS","WAS",12,16,2,1,"16-2-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
41600201,"S.Foster",10,4,14,"BOS","WAS",12,16,2,1,"16-2-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
41600201,"Z.Zarba",7,5,12,"BOS","WAS",12,16,2,1,"16-2-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
41600202,"M.Davis",8,7,15,"BOS","WAS",10,16,2,2,"16-2-0",2,0,1,0,TRUE,FALSE,FALSE,7,8
41600202,"R.Mott",8,9,17,"BOS","WAS",10,16,2,2,"16-2-0",2,0,1,0,TRUE,FALSE,FALSE,9,8
41600202,"T.Washington",5,12,17,"BOS","WAS",10,16,2,2,"16-2-0",2,0,1,0,TRUE,FALSE,FALSE,12,5
41600203,"J.Capers",11,9,20,"WAS","BOS",27,16,2,3,"16-2-0",2,1,2,0,TRUE,TRUE,FALSE,9,11
41600203,"M.McCutchen",9,9,18,"WAS","BOS",27,16,2,3,"16-2-0",2,1,2,0,TRUE,TRUE,FALSE,9,9
41600203,"T.Brown",6,8,14,"WAS","BOS",27,16,2,3,"16-2-0",2,1,2,0,TRUE,TRUE,FALSE,8,6
41600204,"D.Crawford",10,9,19,"WAS","BOS",19,16,2,4,"16-2-0",2,2,2,1,TRUE,TRUE,FALSE,9,10
41600204,"R.Garretson",4,9,13,"WAS","BOS",19,16,2,4,"16-2-0",2,2,2,1,TRUE,TRUE,FALSE,9,4
41600204,"S.Corbin",8,8,16,"WAS","BOS",19,16,2,4,"16-2-0",2,2,2,1,TRUE,TRUE,FALSE,8,8
41600205,"E.Malloy",10,7,17,"BOS","WAS",22,16,2,5,"16-2-0",3,2,2,2,FALSE,FALSE,FALSE,0,0
41600205,"M.Callahan",9,9,18,"BOS","WAS",22,16,2,5,"16-2-0",3,2,2,2,FALSE,FALSE,FALSE,0,0
41600205,"S.Wright",7,2,9,"BOS","WAS",22,16,2,5,"16-2-0",3,2,2,2,FALSE,FALSE,FALSE,0,0
41600206,"J.Goble",8,6,14,"WAS","BOS",1,16,2,6,"16-2-0",3,3,3,2,TRUE,TRUE,FALSE,6,8
41600206,"K.Mauer",8,8,16,"WAS","BOS",1,16,2,6,"16-2-0",3,3,3,2,TRUE,TRUE,FALSE,8,8
41600206,"T.Brothers",8,5,13,"WAS","BOS",1,16,2,6,"16-2-0",3,3,3,2,TRUE,TRUE,FALSE,5,8
41600207,"D.Stafford",10,4,14,"BOS","WAS",10,16,2,7,"16-2-0",4,3,3,3,FALSE,FALSE,FALSE,0,0
41600207,"M.McCutchen",10,4,14,"BOS","WAS",10,16,2,7,"16-2-0",4,3,3,3,FALSE,FALSE,FALSE,0,0
41600207,"Z.Zarba",4,7,11,"BOS","WAS",10,16,2,7,"16-2-0",4,3,3,3,FALSE,FALSE,FALSE,0,0
41600211,"D.Stafford",8,8,16,"CLE","TOR",11,16,2,1,"16-2-1",1,0,0,0,FALSE,FALSE,FALSE,0,0
41600211,"E.Lewis",6,7,13,"CLE","TOR",11,16,2,1,"16-2-1",1,0,0,0,FALSE,FALSE,FALSE,0,0
41600211,"M.McCutchen",5,8,13,"CLE","TOR",11,16,2,1,"16-2-1",1,0,0,0,FALSE,FALSE,FALSE,0,0
41600212,"D.Crawford",9,7,16,"CLE","TOR",22,16,2,2,"16-2-1",2,0,1,0,TRUE,FALSE,FALSE,7,9
41600212,"S.Corbin",7,10,17,"CLE","TOR",22,16,2,2,"16-2-1",2,0,1,0,TRUE,FALSE,FALSE,10,7
41600212,"S.Wright",7,5,12,"CLE","TOR",22,16,2,2,"16-2-1",2,0,1,0,TRUE,FALSE,FALSE,5,7
41600213,"B.Kennedy",7,6,13,"TOR","CLE",-21,16,2,3,"16-2-1",3,0,2,0,TRUE,FALSE,FALSE,6,7
41600213,"K.Fitzgerald",9,7,16,"TOR","CLE",-21,16,2,3,"16-2-1",3,0,2,0,TRUE,FALSE,FALSE,7,9
41600213,"M.Callahan",6,7,13,"TOR","CLE",-21,16,2,3,"16-2-1",3,0,2,0,TRUE,FALSE,FALSE,7,6
41600214,"P.Fraher",4,4,8,"TOR","CLE",-7,16,2,4,"16-2-1",4,0,3,0,TRUE,FALSE,FALSE,4,4
41600214,"S.Foster",10,3,13,"TOR","CLE",-7,16,2,4,"16-2-1",4,0,3,0,TRUE,FALSE,FALSE,3,10
41600214,"T.Brothers",5,6,11,"TOR","CLE",-7,16,2,4,"16-2-1",4,0,3,0,TRUE,FALSE,FALSE,6,5
41600221,"D.Guthrie",4,4,8,"GSW","UTA",12,16,2,1,"16-2-2",1,0,0,0,FALSE,FALSE,FALSE,0,0
41600221,"J.Goble",4,8,12,"GSW","UTA",12,16,2,1,"16-2-2",1,0,0,0,FALSE,FALSE,FALSE,0,0
41600221,"M.Callahan",8,6,14,"GSW","UTA",12,16,2,1,"16-2-2",1,0,0,0,FALSE,FALSE,FALSE,0,0
41600222,"D.Collins",11,5,16,"GSW","UTA",11,16,2,2,"16-2-2",2,0,1,0,TRUE,FALSE,FALSE,5,11
41600222,"D.Stafford",5,8,13,"GSW","UTA",11,16,2,2,"16-2-2",2,0,1,0,TRUE,FALSE,FALSE,8,5
41600222,"Z.Zarba",5,10,15,"GSW","UTA",11,16,2,2,"16-2-2",2,0,1,0,TRUE,FALSE,FALSE,10,5
41600223,"B.Adams",8,9,17,"UTA","GSW",-11,16,2,3,"16-2-2",3,0,2,0,TRUE,FALSE,FALSE,9,8
41600223,"E.Malloy",7,8,15,"UTA","GSW",-11,16,2,3,"16-2-2",3,0,2,0,TRUE,FALSE,FALSE,8,7
41600223,"K.Mauer",7,5,12,"UTA","GSW",-11,16,2,3,"16-2-2",3,0,2,0,TRUE,FALSE,FALSE,5,7
41600224,"J.Capers",7,7,14,"UTA","GSW",-26,16,2,4,"16-2-2",4,0,3,0,TRUE,FALSE,FALSE,7,7
41600224,"J.Williams",8,9,17,"UTA","GSW",-26,16,2,4,"16-2-2",4,0,3,0,TRUE,FALSE,FALSE,9,8
41600224,"M.McCutchen",8,10,18,"UTA","GSW",-26,16,2,4,"16-2-2",4,0,3,0,TRUE,FALSE,FALSE,10,8
41600231,"E.Malloy",5,11,16,"SAS","HOU",-27,16,2,1,"16-2-3",0,1,0,0,FALSE,FALSE,FALSE,0,0
41600231,"J.Tiven",6,5,11,"SAS","HOU",-27,16,2,1,"16-2-3",0,1,0,0,FALSE,FALSE,FALSE,0,0
41600231,"K.Mauer",8,10,18,"SAS","HOU",-27,16,2,1,"16-2-3",0,1,0,0,FALSE,FALSE,FALSE,0,0
41600232,"B.Spooner",7,1,8,"SAS","HOU",25,16,2,2,"16-2-3",1,1,0,1,TRUE,TRUE,TRUE,7,1
41600232,"S.Foster",4,9,13,"SAS","HOU",25,16,2,2,"16-2-3",1,1,0,1,TRUE,TRUE,TRUE,4,9
41600232,"T.Brothers",3,7,10,"SAS","HOU",25,16,2,2,"16-2-3",1,1,0,1,TRUE,TRUE,TRUE,3,7
41600233,"B.Forte",9,5,14,"HOU","SAS",-11,16,2,3,"16-2-3",2,1,1,1,FALSE,FALSE,FALSE,0,0
41600233,"D.Crawford",4,5,9,"HOU","SAS",-11,16,2,3,"16-2-3",2,1,1,1,FALSE,FALSE,FALSE,0,0
41600233,"M.Davis",7,7,14,"HOU","SAS",-11,16,2,3,"16-2-3",2,1,1,1,FALSE,FALSE,FALSE,0,0
41600234,"J.Goble",4,3,7,"HOU","SAS",21,16,2,4,"16-2-3",2,2,2,1,TRUE,TRUE,FALSE,3,4
41600234,"M.Callahan",5,6,11,"HOU","SAS",21,16,2,4,"16-2-3",2,2,2,1,TRUE,TRUE,FALSE,6,5
41600234,"S.Wright",8,3,11,"HOU","SAS",21,16,2,4,"16-2-3",2,2,2,1,TRUE,TRUE,FALSE,3,8
41600235,"D.Stafford",6,8,14,"SAS","HOU",3,16,2,5,"16-2-3",3,2,2,2,FALSE,FALSE,FALSE,0,0
41600235,"R.Mott",3,9,12,"SAS","HOU",3,16,2,5,"16-2-3",3,2,2,2,FALSE,FALSE,FALSE,0,0
41600235,"Z.Zarba",9,6,15,"SAS","HOU",3,16,2,5,"16-2-3",3,2,2,2,FALSE,FALSE,FALSE,0,0
41600236,"J.Capers",7,3,10,"HOU","SAS",-39,16,2,6,"16-2-3",4,2,3,2,TRUE,FALSE,FALSE,3,7
41600236,"R.Garretson",2,8,10,"HOU","SAS",-39,16,2,6,"16-2-3",4,2,3,2,TRUE,FALSE,FALSE,8,2
41600236,"S.Foster",5,9,14,"HOU","SAS",-39,16,2,6,"16-2-3",4,2,3,2,TRUE,FALSE,FALSE,9,5
41600301,"J.Goble",9,7,16,"BOS","CLE",-13,16,3,1,"16-3-0",0,1,0,0,FALSE,FALSE,FALSE,0,0
41600301,"M.Callahan",7,5,12,"BOS","CLE",-13,16,3,1,"16-3-0",0,1,0,0,FALSE,FALSE,FALSE,0,0
41600301,"S.Wright",9,4,13,"BOS","CLE",-13,16,3,1,"16-3-0",0,1,0,0,FALSE,FALSE,FALSE,0,0
41600302,"R.Garretson",6,5,11,"BOS","CLE",-44,16,3,2,"16-3-0",0,2,0,1,TRUE,FALSE,TRUE,6,5
41600302,"S.Foster",7,7,14,"BOS","CLE",-44,16,3,2,"16-3-0",0,2,0,1,TRUE,FALSE,TRUE,7,7
41600302,"T.Brothers",8,5,13,"BOS","CLE",-44,16,3,2,"16-3-0",0,2,0,1,TRUE,FALSE,TRUE,8,5
41600303,"D.Crawford",3,10,13,"CLE","",-3,16,3,3,"16-3-0",1,2,0,2,TRUE,TRUE,TRUE,3,10
41600303,"D.Guthrie",4,7,11,"CLE","",-3,16,3,3,"16-3-0",1,2,0,2,TRUE,TRUE,TRUE,4,7
41600303,"M.Davis",5,6,11,"CLE","",-3,16,3,3,"16-3-0",1,2,0,2,TRUE,TRUE,TRUE,5,6
41600304,"D.Stafford",5,4,9,"CLE","BOS",13,16,3,4,"16-3-0",1,3,1,2,TRUE,FALSE,TRUE,5,4
41600304,"M.McCutchen",7,7,14,"CLE","BOS",13,16,3,4,"16-3-0",1,3,1,2,TRUE,FALSE,TRUE,7,7
41600304,"P.Fraher",4,4,8,"CLE","BOS",13,16,3,4,"16-3-0",1,3,1,2,TRUE,FALSE,TRUE,4,4
41600305,"E.Malloy",8,10,18,"BOS","CLE",-33,16,3,5,"16-3-0",1,4,1,3,TRUE,FALSE,TRUE,8,10
41600305,"K.Fitzgerald",6,5,11,"BOS","CLE",-33,16,3,5,"16-3-0",1,4,1,3,TRUE,FALSE,TRUE,6,5
41600305,"K.Mauer",11,7,18,"BOS","CLE",-33,16,3,5,"16-3-0",1,4,1,3,TRUE,FALSE,TRUE,11,7
41600311,"D.Crawford",11,10,21,"GSW","SAS",2,16,3,1,"16-3-1",1,0,0,0,FALSE,FALSE,FALSE,0,0
41600311,"M.Davis",10,4,14,"GSW","SAS",2,16,3,1,"16-3-1",1,0,0,0,FALSE,FALSE,FALSE,0,0
41600311,"T.Washington",4,9,13,"GSW","SAS",2,16,3,1,"16-3-1",1,0,0,0,FALSE,FALSE,FALSE,0,0
41600312,"E.Malloy",7,3,10,"GSW","SAS",36,16,3,2,"16-3-1",2,0,1,0,TRUE,FALSE,FALSE,3,7
41600312,"K.Fitzgerald",6,6,12,"GSW","SAS",36,16,3,2,"16-3-1",2,0,1,0,TRUE,FALSE,FALSE,6,6
41600312,"K.Mauer",6,8,14,"GSW","SAS",36,16,3,2,"16-3-1",2,0,1,0,TRUE,FALSE,FALSE,8,6
41600313,"B.Kennedy",10,3,13,"SAS","GSW",-12,16,3,3,"16-3-1",3,0,2,0,TRUE,FALSE,FALSE,3,10
41600313,"J.Capers",8,7,15,"SAS","GSW",-12,16,3,3,"16-3-1",3,0,2,0,TRUE,FALSE,FALSE,7,8
41600313,"M.McCutchen",3,13,16,"SAS","GSW",-12,16,3,3,"16-3-1",3,0,2,0,TRUE,FALSE,FALSE,13,3
41600314,"M.Callahan",5,10,15,"SAS","GSW",-14,16,3,4,"16-3-1",4,0,3,0,TRUE,FALSE,FALSE,10,5
41600314,"S.Corbin",10,8,18,"SAS","GSW",-14,16,3,4,"16-3-1",4,0,3,0,TRUE,FALSE,FALSE,8,10
41600314,"Z.Zarba",5,7,12,"SAS","GSW",-14,16,3,4,"16-3-1",4,0,3,0,TRUE,FALSE,FALSE,7,5
41600401,"D.Crawford",6,10,16,"GSW","CLE",22,16,4,1,"16-4-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
41600401,"D.Stafford",8,4,12,"GSW","CLE",22,16,4,1,"16-4-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
41600401,"Z.Zarba",10,7,17,"GSW","CLE",22,16,4,1,"16-4-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
41600402,"J.Capers",5,5,10,"GSW","CLE",19,16,4,2,"16-4-0",2,0,1,0,TRUE,FALSE,FALSE,5,5
41600402,"S.Foster",6,7,13,"GSW","CLE",19,16,4,2,"16-4-0",2,0,1,0,TRUE,FALSE,FALSE,7,6
41600402,"T.Brothers",8,6,14,"GSW","CLE",19,16,4,2,"16-4-0",2,0,1,0,TRUE,FALSE,FALSE,6,8
41600403,"E.Malloy",7,11,18,"CLE","GSW",-5,16,4,3,"16-4-0",3,0,2,0,TRUE,FALSE,FALSE,11,7
41600403,"K.Mauer",8,6,14,"CLE","GSW",-5,16,4,3,"16-4-0",3,0,2,0,TRUE,FALSE,FALSE,6,8
41600403,"M.McCutchen",10,12,22,"CLE","GSW",-5,16,4,3,"16-4-0",3,0,2,0,TRUE,FALSE,FALSE,12,10
41600404,"J.Goble",7,10,17,"CLE","GSW",21,16,4,4,"16-4-0",3,1,3,0,TRUE,TRUE,FALSE,10,7
41600404,"M.Callahan",11,11,22,"CLE","GSW",21,16,4,4,"16-4-0",3,1,3,0,TRUE,TRUE,FALSE,11,11
41600404,"M.Davis",7,7,14,"CLE","GSW",21,16,4,4,"16-4-0",3,1,3,0,TRUE,TRUE,FALSE,7,7
41600405,"D.Crawford",11,13,24,"GSW","CLE",9,16,4,5,"16-4-0",4,1,3,1,TRUE,FALSE,FALSE,13,11
41600405,"D.Stafford",7,8,15,"GSW","CLE",9,16,4,5,"16-4-0",4,1,3,1,TRUE,FALSE,FALSE,8,7
41600405,"E.Malloy",8,4,12,"GSW","CLE",9,16,4,5,"16-4-0",4,1,3,1,TRUE,FALSE,FALSE,4,8
41700101,"P.Fraher",7,6,13,"TOR","WAS",8,17,1,1,"17-1-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
41700101,"S.Foster",4,11,15,"TOR","WAS",8,17,1,1,"17-1-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
41700101,"T.Brothers",7,2,9,"TOR","WAS",8,17,1,1,"17-1-0",1,0,0,0,FALSE,FALSE,FALSE,0,0
41700102,"C.Kirkland",9,7,16,"TOR","WAS",11,17,1,2,"17-1-0",2,0,1,0,TRUE,FALSE,FALSE,7,9
41700102,"M.Callahan",11,7,18,"TOR","WAS",11,17,1,2,"17-1-0",2,0,1,0,TRUE,FALSE,FALSE,7,11
41700102,"T.Washington",8,10,18,"TOR","WAS",11,17,1,2,"17-1-0",2,0,1,0,TRUE,FALSE,FALSE,10,8
41700103,"G.Zielinski",5,7,12,"WAS","TOR",19,17,1,3,"17-1-0",2,1,2,0,TRUE,TRUE,FALSE,7,5
41700103,"J.Williams",9,6,15,"WAS","TOR",19,17,1,3,"17-1-0",2,1,2,0,TRUE,TRUE,FALSE,6,9
41700103,"K.Mauer",8,7,15,"WAS","TOR",19,17,1,3,"17-1-0",2,1,2,0,TRUE,TRUE,FALSE,7,8
41700104,"D.Collins",7,9,16,"WAS","TOR",8,17,1,4,"17-1-0",2,2,2,1,TRUE,TRUE,FALSE,9,7
41700104,"D.Stafford",10,7,17,"WAS","TOR",8,17,1,4,"17-1-0",2,2,2,1,TRUE,TRUE,FALSE,7,10
41700104,"J.Tiven",6,10,16,"WAS","TOR",8,17,1,4,"17-1-0",2,2,2,1,TRUE,TRUE,FALSE,10,6
41700105,"J.Goble",8,7,15,"TOR","WAS",10,17,1,5,"17-1-0",3,2,2,2,FALSE,FALSE,FALSE,0,0
41700105,"M.Ayotte",8,4,12,"TOR","WAS",10,17,1,5,"17-1-0",3,2,2,2,FALSE,FALSE,FALSE,0,0
41700105,"M.Davis",2,5,7,"TOR","WAS",10,17,1,5,"17-1-0",3,2,2,2,FALSE,FALSE,FALSE,0,0
41700106,"J.Capers",5,3,8,"WAS","TOR",-10,17,1,6,"17-1-0",4,2,3,2,TRUE,FALSE,FALSE,3,5
41700106,"S.Corbin",11,9,20,"WAS","TOR",-10,17,1,6,"17-1-0",4,2,3,2,TRUE,FALSE,FALSE,9,11
41700106,"Z.Zarba",2,8,10,"WAS","TOR",-10,17,1,6,"17-1-0",4,2,3,2,TRUE,FALSE,FALSE,8,2
41700111,"B.Forte",9,7,16,"BOS","MIL",6,17,1,1,"17-1-1",1,0,0,0,FALSE,FALSE,FALSE,0,0
41700111,"J.Phillips",7,12,19,"BOS","MIL",6,17,1,1,"17-1-1",1,0,0,0,FALSE,FALSE,FALSE,0,0
41700111,"M.Callahan",5,10,15,"BOS","MIL",6,17,1,1,"17-1-1",1,0,0,0,FALSE,FALSE,FALSE,0,0
41700112,"M.Ayotte",4,8,12,"BOS","MIL",14,17,1,2,"17-1-1",2,0,1,0,TRUE,FALSE,FALSE,8,4
41700112,"M.Davis",7,4,11,"BOS","MIL",14,17,1,2,"17-1-1",2,0,1,0,TRUE,FALSE,FALSE,4,7
41700112,"S.Wright",5,7,12,"BOS","MIL",14,17,1,2,"17-1-1",2,0,1,0,TRUE,FALSE,FALSE,7,5
41700113,"C.Kirkland",8,1,9,"MIL","BOS",24,17,1,3,"17-1-1",2,1,2,0,TRUE,TRUE,FALSE,1,8
41700113,"S.Corbin",8,4,12,"MIL","BOS",24,17,1,3,"17-1-1",2,1,2,0,TRUE,TRUE,FALSE,4,8
41700113,"S.Foster",11,11,22,"MIL","BOS",24,17,1,3,"17-1-1",2,1,2,0,TRUE,TRUE,FALSE,11,11
41700114,"B.Barnaky",10,4,14,"MIL","BOS",2,17,1,4,"17-1-1",2,2,2,1,TRUE,TRUE,FALSE,4,10
41700114,"E.Malloy",5,8,13,"MIL","BOS",2,17,1,4,"17-1-1",2,2,2,1,TRUE,TRUE,FALSE,8,5
41700114,"T.Washington",8,8,16,"MIL","BOS",2,17,1,4,"17-1-1",2,2,2,1,TRUE,TRUE,FALSE,8,8
41700115,"J.Williams",5,9,14,"BOS","MIL",5,17,1,5,"17-1-1",3,2,2,2,FALSE,FALSE,FALSE,0,0
41700115,"K.Mauer",12,4,16,"BOS","MIL",5,17,1,5,"17-1-1",3,2,2,2,FALSE,FALSE,FALSE,0,0
41700115,"P.Fraher",5,6,11,"BOS","MIL",5,17,1,5,"17-1-1",3,2,2,2,FALSE,FALSE,FALSE,0,0
41700116,"D.Guthrie",7,3,10,"MIL","BOS",11,17,1,6,"17-1-1",3,3,3,2,TRUE,TRUE,FALSE,3,7
41700116,"M.Callahan",4,6,10,"MIL","BOS",11,17,1,6,"17-1-1",3,3,3,2,TRUE,TRUE,FALSE,6,4
41700116,"T.Brothers",4,10,14,"MIL","BOS",11,17,1,6,"17-1-1",3,3,3,2,TRUE,TRUE,FALSE,10,4
41700117,"D.Stafford",8,6,14,"BOS","MIL",16,17,1,7,"17-1-1",4,3,3,3,FALSE,FALSE,FALSE,0,0
41700117,"J.Goble",7,5,12,"BOS","MIL",16,17,1,7,"17-1-1",4,3,3,3,FALSE,FALSE,FALSE,0,0
41700117,"J.Tiven",8,8,16,"BOS","MIL",16,17,1,7,"17-1-1",4,3,3,3,FALSE,FALSE,FALSE,0,0
41700121,"B.Kennedy",4,7,11,"PHI","MIA",27,17,1,1,"17-1-2",1,0,0,0,FALSE,FALSE,FALSE,0,0
41700121,"B.Spooner",9,9,18,"PHI","MIA",27,17,1,1,"17-1-2",1,0,0,0,FALSE,FALSE,FALSE,0,0
41700121,"M.Davis",10,9,19,"PHI","MIA",27,17,1,1,"17-1-2",1,0,0,0,FALSE,FALSE,FALSE,0,0
41700122,"K.Lane",8,6,14,"PHI","MIA",-10,17,1,2,"17-1-2",1,1,1,0,TRUE,TRUE,FALSE,6,8
41700122,"S.Foster",10,10,20,"PHI","MIA",-10,17,1,2,"17-1-2",1,1,1,0,TRUE,TRUE,FALSE,10,10
41700122,"T.Brothers",8,11,19,"PHI","MIA",-10,17,1,2,"17-1-2",1,1,1,0,TRUE,TRUE,FALSE,11,8
41700123,"J.Capers",14,10,24,"MIA","PHI",-20,17,1,3,"17-1-2",2,1,1,1,FALSE,FALSE,FALSE,0,0
41700123,"K.Fitzgerald",6,7,13,"MIA","PHI",-20,17,1,3,"17-1-2",2,1,1,1,FALSE,FALSE,FALSE,0,0
41700123,"T.Brown",10,9,19,"MIA","PHI",-20,17,1,3,"17-1-2",2,1,1,1,FALSE,FALSE,FALSE,0,0
41700124,"J.Phillips",8,7,15,"MIA","PHI",-4,17,1,4,"17-1-2",3,1,2,1,TRUE,FALSE,FALSE,7,8
41700124,"K.Scott",10,11,21,"MIA","PHI",-4,17,1,4,"17-1-2",3,1,2,1,TRUE,FALSE,FALSE,11,10
41700124,"M.Callahan",14,7,21,"MIA","PHI",-4,17,1,4,"17-1-2",3,1,2,1,TRUE,FALSE,FALSE,7,14
41700125,"D.Stafford",7,13,20,"PHI","MIA",13,17,1,5,"17-1-2",4,1,3,1,TRUE,FALSE,FALSE,13,7
41700125,"E.Lewis",7,6,13,"PHI","MIA",13,17,1,5,"17-1-2",4,1,3,1,TRUE,FALSE,FALSE,6,7
41700125,"J.Tiven",7,15,22,"PHI","MIA",13,17,1,5,"17-1-2",4,1,3,1,TRUE,FALSE,FALSE,15,7
41700131,"B.Adams",9,9,18,"CLE","IND",-18,17,1,1,"17-1-3",0,1,0,0,FALSE,FALSE,FALSE,0,0
