"GAME_ID","SCOREMARGIN","year","round","series_id","game_num","unique_series_id","team1_wins","team2_wins","team1_wins_prior","team2_wins_prior","uneven","extended","home_team_trailing","official"
40900404,7,9,4,0,4,"09-4-0",2,2,2,1,TRUE,TRUE,FALSE,"Scott Foster"
40900404,7,9,4,0,4,"09-4-0",2,2,2,1,TRUE,TRUE,FALSE,"Eddie Rush"
40900404,7,9,4,0,4,"09-4-0",2,2,2,1,TRUE,TRUE,FALSE,"Greg Willard"
40900405,6,9,4,0,5,"09-4-0",3,2,2,2,FALSE,FALSE,FALSE,"Mike Callahan"
40900405,6,9,4,0,5,"09-4-0",3,2,2,2,FALSE,FALSE,FALSE,"Joe Crawford"
40900405,6,9,4,0,5,"09-4-0",3,2,2,2,FALSE,FALSE,FALSE,"Derrick Stafford"
40900406,22,9,4,0,6,"09-4-0",3,3,3,2,TRUE,TRUE,FALSE,"JB DeRosa"
40900406,22,9,4,0,6,"09-4-0",3,3,3,2,TRUE,TRUE,FALSE,"Ken Mauer"
40900406,22,9,4,0,6,"09-4-0",3,3,3,2,TRUE,TRUE,FALSE,"Monty McCutchen"
40900407,4,9,4,0,7,"09-4-0",4,3,3,3,FALSE,FALSE,FALSE,"Dan Crawford"
40900407,4,9,4,0,7,"09-4-0",4,3,3,3,FALSE,FALSE,FALSE,"Joe Crawford"
40900407,4,9,4,0,7,"09-4-0",4,3,3,3,FALSE,FALSE,FALSE,"Scott Foster"
41000101,5,10,1,0,1,"10-1-0",1,0,0,0,FALSE,FALSE,FALSE,"Joe Crawford"
41000101,5,10,1,0,1,"10-1-0",1,0,0,0,FALSE,FALSE,FALSE,"Violet Palmer"
41000101,5,10,1,0,1,"10-1-0",1,0,0,0,FALSE,FALSE,FALSE,"Bennett Salvatore"
41000102,6,10,1,0,2,"10-1-0",2,0,1,0,TRUE,FALSE,FALSE,"Bob Delaney"
41000102,6,10,1,0,2,"10-1-0",2,0,1,0,TRUE,FALSE,FALSE,"Rodney Mott"
41000102,6,10,1,0,2,"10-1-0",2,0,1,0,TRUE,FALSE,FALSE,"Marc Davis"
41000103,-4,10,1,0,3,"10-1-0",3,0,2,0,TRUE,FALSE,FALSE,"Mike Callahan"
41000103,-4,10,1,0,3,"10-1-0",3,0,2,0,TRUE,FALSE,FALSE,"Ken Mauer"
41000103,-4,10,1,0,3,"10-1-0",3,0,2,0,TRUE,FALSE,FALSE,"John Goble"
41000104,5,10,1,0,4,"10-1-0",3,1,3,0,TRUE,TRUE,FALSE,"Scott Foster"
41000104,5,10,1,0,4,"10-1-0",3,1,3,0,TRUE,TRUE,FALSE,"David Jones"
41000104,5,10,1,0,4,"10-1-0",3,1,3,0,TRUE,TRUE,FALSE,"Michael Smith"
41000105,27,10,1,0,5,"10-1-0",4,1,3,1,TRUE,FALSE,FALSE,"Dan Crawford"
41000105,27,10,1,0,5,"10-1-0",4,1,3,1,TRUE,FALSE,FALSE,"Bill Kennedy"
41000105,27,10,1,0,5,"10-1-0",4,1,3,1,TRUE,FALSE,FALSE,"Zach Zarba"
41000111,8,10,1,1,1,"10-1-1",1,0,0,0,FALSE,FALSE,FALSE,"Bob Delaney"
41000111,8,10,1,1,1,"10-1-1",1,0,0,0,FALSE,FALSE,FALSE,"Bill Spooner"
41000111,8,10,1,1,1,"10-1-1",1,0,0,0,FALSE,FALSE,FALSE,"Sean Wright"
41000112,21,10,1,1,2,"10-1-1",2,0,1,0,TRUE,FALSE,FALSE,"Scott Foster"
41000112,21,10,1,1,2,"10-1-1",2,0,1,0,TRUE,FALSE,FALSE,"Ron Garretson"
41000112,21,10,1,1,2,"10-1-1",2,0,1,0,TRUE,FALSE,FALSE,"Tony Brown"
41000113,-6,10,1,1,3,"10-1-1",3,0,2,0,TRUE,FALSE,FALSE,"David Jones"
41000113,-6,10,1,1,3,"10-1-1",3,0,2,0,TRUE,FALSE,FALSE,"Greg Willard"
41000113,-6,10,1,1,3,"10-1-1",3,0,2,0,TRUE,FALSE,FALSE,"Zach Zarba"
41000114,4,10,1,1,4,"10-1-1",3,1,3,0,TRUE,TRUE,FALSE,"Dick Bavetta"
41000114,4,10,1,1,4,"10-1-1",3,1,3,0,TRUE,TRUE,FALSE,"Joe Crawford"
41000114,4,10,1,1,4,"10-1-1",3,1,3,0,TRUE,TRUE,FALSE,"David Guthrie"
41000115,6,10,1,1,5,"10-1-1",4,1,3,1,TRUE,FALSE,FALSE,"Tony Brothers"
41000115,6,10,1,1,5,"10-1-1",4,1,3,1,TRUE,FALSE,FALSE,"Steve Javie"
41000115,6,10,1,1,5,"10-1-1",4,1,3,1,TRUE,FALSE,FALSE,"Bennett Salvatore"
41000121,2,10,1,2,1,"10-1-2",1,0,0,0,FALSE,FALSE,FALSE,"Monty McCutchen"
41000121,2,10,1,2,1,"10-1-2",1,0,0,0,FALSE,FALSE,FALSE,"Tom Washington"
41000121,2,10,1,2,1,"10-1-2",1,0,0,0,FALSE,FALSE,FALSE,"Jason Phillips"
41000122,3,10,1,2,2,"10-1-2",2,0,1,0,TRUE,FALSE,FALSE,"Joe Crawford"
41000122,3,10,1,2,2,"10-1-2",2,0,1,0,TRUE,FALSE,FALSE,"Bennett Salvatore"
41000122,3,10,1,2,2,"10-1-2",2,0,1,0,TRUE,FALSE,FALSE,"Michael Smith"
41000123,-17,10,1,2,3,"10-1-2",3,0,2,0,TRUE,FALSE,FALSE,"Dan Crawford"
41000123,-17,10,1,2,3,"10-1-2",3,0,2,0,TRUE,FALSE,FALSE,"Gary Zielinski"
41000123,-17,10,1,2,3,"10-1-2",3,0,2,0,TRUE,FALSE,FALSE,"Marc Davis"
41000124,-12,10,1,2,4,"10-1-2",4,0,3,0,TRUE,FALSE,FALSE,"Mike Callahan"
41000124,-12,10,1,2,4,"10-1-2",4,0,3,0,TRUE,FALSE,FALSE,"Ken Mauer"
41000124,-12,10,1,2,4,"10-1-2",4,0,3,0,TRUE,FALSE,FALSE,"Derrick Collins"
41000131,-10,10,1,3,1,"10-1-3",0,1,0,0,FALSE,FALSE,FALSE,"Scott Foster"
41000131,-10,10,1,3,1,"10-1-3",0,1,0,0,FALSE,FALSE,FALSE,"Ron Garretson"
41000131,-10,10,1,3,1,"10-1-3",0,1,0,0,FALSE,FALSE,FALSE,"Derrick Collins"
41000132,6,10,1,3,2,"10-1-3",1,1,0,1,TRUE,TRUE,TRUE,"Mike Callahan"
41000132,6,10,1,3,2,"10-1-3",1,1,0,1,TRUE,TRUE,TRUE,"Bill Spooner"
41000132,6,10,1,3,2,"10-1-3",1,1,0,1,TRUE,TRUE,TRUE,"David Guthrie"
41000133,4,10,1,3,3,"10-1-3",1,2,1,1,FALSE,FALSE,FALSE,"Dick Bavetta"
41000133,4,10,1,3,3,"10-1-3",1,2,1,1,FALSE,FALSE,FALSE,"Monty McCutchen"
41000133,4,10,1,3,3,"10-1-3",1,2,1,1,FALSE,FALSE,FALSE,"Leon Wood"
41000134,3,10,1,3,4,"10-1-3",1,3,1,2,TRUE,FALSE,TRUE,"Dan Crawford"
41000134,3,10,1,3,4,"10-1-3",1,3,1,2,TRUE,FALSE,TRUE,"Pat Fraher"
41000134,3,10,1,3,4,"10-1-3",1,3,1,2,TRUE,FALSE,TRUE,"Ed Malloy"
41000135,25,10,1,3,5,"10-1-3",2,3,1,3,TRUE,TRUE,TRUE,"Joe Crawford"
41000135,25,10,1,3,5,"10-1-3",2,3,1,3,TRUE,TRUE,TRUE,"Marc Davis"
41000135,25,10,1,3,5,"10-1-3",2,3,1,3,TRUE,TRUE,TRUE,"Jason Phillips"
41000136,3,10,1,3,6,"10-1-3",2,4,2,3,TRUE,FALSE,TRUE,"Michael Smith"
41000136,3,10,1,3,6,"10-1-3",2,4,2,3,TRUE,FALSE,TRUE,"Derrick Stafford"
41000136,3,10,1,3,6,"10-1-3",2,4,2,3,TRUE,FALSE,TRUE,"Bill Kennedy"
41000141,-3,10,1,4,1,"10-1-4",0,1,0,0,FALSE,FALSE,FALSE,"Derrick Stafford"
41000141,-3,10,1,4,1,"10-1-4",0,1,0,0,FALSE,FALSE,FALSE,"Pat Fraher"
41000141,-3,10,1,4,1,"10-1-4",0,1,0,0,FALSE,FALSE,FALSE,"Ed Malloy"
41000142,6,10,1,4,2,"10-1-4",1,1,0,1,TRUE,TRUE,TRUE,"Scott Foster"
41000142,6,10,1,4,2,"10-1-4",1,1,0,1,TRUE,TRUE,TRUE,"Ron Garretson"
41000142,6,10,1,4,2,"10-1-4",1,1,0,1,TRUE,TRUE,TRUE,"Leon Wood"
41000143,3,10,1,4,3,"10-1-4",1,2,1,1,FALSE,FALSE,FALSE,"Tom Washington"
41000143,3,10,1,4,3,"10-1-4",1,2,1,1,FALSE,FALSE,FALSE,"Greg Willard"
41000143,3,10,1,4,3,"10-1-4",1,2,1,1,FALSE,FALSE,FALSE,"John Goble"
41000144,18,10,1,4,4,"10-1-4",1,3,1,2,TRUE,FALSE,TRUE,"Monty McCutchen"
41000144,18,10,1,4,4,"10-1-4",1,3,1,2,TRUE,FALSE,TRUE,"Bill Spooner"
41000144,18,10,1,4,4,"10-1-4",1,3,1,2,TRUE,FALSE,TRUE,"Eric Lewis"
41000145,7,10,1,4,5,"10-1-4",2,3,1,3,TRUE,TRUE,TRUE,"Bob Delaney"
41000145,7,10,1,4,5,"10-1-4",2,3,1,3,TRUE,TRUE,TRUE,"David Jones"
41000145,7,10,1,4,5,"10-1-4",2,3,1,3,TRUE,TRUE,TRUE,"Ken Mauer"
41000146,8,10,1,4,6,"10-1-4",2,4,2,3,TRUE,FALSE,TRUE,"Dan Crawford"
41000146,8,10,1,4,6,"10-1-4",2,4,2,3,TRUE,FALSE,TRUE,"Bennett Salvatore"
41000146,8,10,1,4,6,"10-1-4",2,4,2,3,TRUE,FALSE,TRUE,"Jason Phillips"
41000151,-9,10,1,5,1,"10-1-5",0,1,0,0,FALSE,FALSE,FALSE,"Dan Crawford"
41000151,-9,10,1,5,1,"10-1-5",0,1,0,0,FALSE,FALSE,FALSE,"Greg Willard"
41000151,-9,10,1,5,1,"10-1-5",0,1,0,0,FALSE,FALSE,FALSE,"Gary Zielinski"
41000152,9,10,1,5,2,"10-1-5",1,1,0,1,TRUE,TRUE,TRUE,"Tony Brothers"
41000152,9,10,1,5,2,"10-1-5",1,1,0,1,TRUE,TRUE,TRUE,"Steve Javie"
41000152,9,10,1,5,2,"10-1-5",1,1,0,1,TRUE,TRUE,TRUE,"Bill Kennedy"
41000153,-14,10,1,5,3,"10-1-5",2,1,1,1,FALSE,FALSE,FALSE,"Joe Crawford"
41000153,-14,10,1,5,3,"10-1-5",2,1,1,1,FALSE,FALSE,FALSE,"Bennett Salvatore"
41000153,-14,10,1,5,3,"10-1-5",2,1,1,1,FALSE,FALSE,FALSE,"Sean Wright"
41000154,5,10,1,5,4,"10-1-5",2,2,2,1,TRUE,TRUE,FALSE,"Bob Delaney"
41000154,5,10,1,5,4,"10-1-5",2,2,2,1,TRUE,TRUE,FALSE,"Marc Davis"
41000154,5,10,1,5,4,"10-1-5",2,2,2,1,TRUE,TRUE,FALSE,"Zach Zarba"
41000155,16,10,1,5,5,"10-1-5",3,2,2,2,FALSE,FALSE,FALSE,"Rodney Mott"
41000155,16,10,1,5,5,"10-1-5",3,2,2,2,FALSE,FALSE,FALSE,"Derrick Stafford"
41000155,16,10,1,5,5,"10-1-5",3,2,2,2,FALSE,FALSE,FALSE,"Ed Malloy"
41000156,-18,10,1,5,6,"10-1-5",4,2,3,2,TRUE,FALSE,FALSE,"Mike Callahan"
41000156,-18,10,1,5,6,"10-1-5",4,2,3,2,TRUE,FALSE,FALSE,"Ron Garretson"
41000156,-18,10,1,5,6,"10-1-5",4,2,3,2,TRUE,FALSE,FALSE,"Tom Washington"
41000161,8,10,1,6,1,"10-1-6",1,0,0,0,FALSE,FALSE,FALSE,"Mike Callahan"
41000161,8,10,1,6,1,"10-1-6",1,0,0,0,FALSE,FALSE,FALSE,"David Jones"
41000161,8,10,1,6,1,"10-1-6",1,0,0,0,FALSE,FALSE,FALSE,"Ken Mauer"
41000162,12,10,1,6,2,"10-1-6",2,0,1,0,TRUE,FALSE,FALSE,"Dan Crawford"
41000162,12,10,1,6,2,"10-1-6",2,0,1,0,TRUE,FALSE,FALSE,"Pat Fraher"
41000162,12,10,1,6,2,"10-1-6",2,0,1,0,TRUE,FALSE,FALSE,"Ed Malloy"
41000163,5,10,1,6,3,"10-1-6",2,1,2,0,TRUE,TRUE,FALSE,"Derrick Stafford"
41000163,5,10,1,6,3,"10-1-6",2,1,2,0,TRUE,TRUE,FALSE,"Jason Phillips"
41000163,5,10,1,6,3,"10-1-6",2,1,2,0,TRUE,TRUE,FALSE,"Eric Lewis"
41000164,2,10,1,6,4,"10-1-6",2,2,2,1,TRUE,TRUE,FALSE,"Tony Brothers"
41000164,2,10,1,6,4,"10-1-6",2,2,2,1,TRUE,TRUE,FALSE,"Steve Javie"
41000164,2,10,1,6,4,"10-1-6",2,2,2,1,TRUE,TRUE,FALSE,"Bill Kennedy"
41000165,11,10,1,6,5,"10-1-6",3,2,2,2,FALSE,FALSE,FALSE,"Scott Foster"
41000165,11,10,1,6,5,"10-1-6",3,2,2,2,FALSE,FALSE,FALSE,"Tom Washington"
41000165,11,10,1,6,5,"10-1-6",3,2,2,2,FALSE,FALSE,FALSE,"John Goble"
41000166,-7,10,1,6,6,"10-1-6",4,2,3,2,TRUE,FALSE,FALSE,"Monty McCutchen"
41000166,-7,10,1,6,6,"10-1-6",4,2,3,2,TRUE,FALSE,FALSE,"Greg Willard"
41000166,-7,10,1,6,6,"10-1-6",4,2,3,2,TRUE,FALSE,FALSE,"Gary Zielinski"
41000171,4,10,1,7,1,"10-1-7",1,0,0,0,FALSE,FALSE,FALSE,"Steve Javie"
41000171,4,10,1,7,1,"10-1-7",1,0,0,0,FALSE,FALSE,FALSE,"Bill Kennedy"
41000171,4,10,1,7,1,"10-1-7",1,0,0,0,FALSE,FALSE,FALSE,"Zach Zarba"
41000172,17,10,1,7,2,"10-1-7",2,0,1,0,TRUE,FALSE,FALSE,"Dick Bavetta"
41000172,17,10,1,7,2,"10-1-7",2,0,1,0,TRUE,FALSE,FALSE,"Monty McCutchen"
41000172,17,10,1,7,2,"10-1-7",2,0,1,0,TRUE,FALSE,FALSE,"Rodney Mott"
41000173,-3,10,1,7,3,"10-1-7",3,0,2,0,TRUE,FALSE,FALSE,"Derrick Stafford"
41000173,-3,10,1,7,3,"10-1-7",3,0,2,0,TRUE,FALSE,FALSE,"Jason Phillips"
41000173,-3,10,1,7,3,"10-1-7",3,0,2,0,TRUE,FALSE,FALSE,"Eric Lewis"
41000174,3,10,1,7,4,"10-1-7",3,1,3,0,TRUE,TRUE,FALSE,"Ron Garretson"
41000174,3,10,1,7,4,"10-1-7",3,1,3,0,TRUE,TRUE,FALSE,"Michael Smith"
41000174,3,10,1,7,4,"10-1-7",3,1,3,0,TRUE,TRUE,FALSE,"Greg Willard"
41000175,3,10,1,7,5,"10-1-7",4,1,3,1,TRUE,FALSE,FALSE,"Scott Foster"
41000175,3,10,1,7,5,"10-1-7",4,1,3,1,TRUE,FALSE,FALSE,"Bill Spooner"
41000175,3,10,1,7,5,"10-1-7",4,1,3,1,TRUE,FALSE,FALSE,"Pat Fraher"
41000201,-8,10,2,0,1,"10-2-0",0,1,0,0,FALSE,FALSE,FALSE,"Ken Mauer"
41000201,-8,10,2,0,1,"10-2-0",0,1,0,0,FALSE,FALSE,FALSE,"Monty McCutchen"
41000201,-8,10,2,0,1,"10-2-0",0,1,0,0,FALSE,FALSE,FALSE,"John Goble"
41000202,13,10,2,0,2,"10-2-0",1,1,0,1,TRUE,TRUE,TRUE,"Mike Callahan"
41000202,13,10,2,0,2,"10-2-0",1,1,0,1,TRUE,TRUE,TRUE,"Scott Foster"
41000202,13,10,2,0,2,"10-2-0",1,1,0,1,TRUE,TRUE,TRUE,"Sean Wright"
41000203,-17,10,2,0,3,"10-2-0",2,1,1,1,FALSE,FALSE,FALSE,"Ron Garretson"
41000203,-17,10,2,0,3,"10-2-0",2,1,1,1,FALSE,FALSE,FALSE,"Greg Willard"
41000203,-17,10,2,0,3,"10-2-0",2,1,1,1,FALSE,FALSE,FALSE,"Marc Davis"
41000204,12,10,2,0,4,"10-2-0",2,2,2,1,TRUE,TRUE,FALSE,"Dan Crawford"
41000204,12,10,2,0,4,"10-2-0",2,2,2,1,TRUE,TRUE,FALSE,"Bennett Salvatore"
41000204,12,10,2,0,4,"10-2-0",2,2,2,1,TRUE,TRUE,FALSE,"Gary Zielinski"
41000205,12,10,2,0,5,"10-2-0",3,2,2,2,FALSE,FALSE,FALSE,"Steve Javie"
41000205,12,10,2,0,5,"10-2-0",3,2,2,2,FALSE,FALSE,FALSE,"Tom Washington"
41000205,12,10,2,0,5,"10-2-0",3,2,2,2,FALSE,FALSE,FALSE,"Bill Kennedy"
41000206,-20,10,2,0,6,"10-2-0",4,2,3,2,TRUE,FALSE,FALSE,"Joe Crawford"
41000206,-20,10,2,0,6,"10-2-0",4,2,3,2,TRUE,FALSE,FALSE,"Bob Delaney"
41000206,-20,10,2,0,6,"10-2-0",4,2,3,2,TRUE,FALSE,FALSE,"Ed Malloy"
41000211,9,10,2,1,1,"10-2-1",1,0,0,0,FALSE,FALSE,FALSE,"Dan Crawford"
41000211,9,10,2,1,1,"10-2-1",1,0,0,0,FALSE,FALSE,FALSE,"Derrick Collins"
41000211,9,10,2,1,1,"10-2-1",1,0,0,0,FALSE,FALSE,FALSE,"Ed Malloy"
41000212,11,10,2,1,2,"10-2-1",2,0,1,0,TRUE,FALSE,FALSE,"Joe Crawford"
41000212,11,10,2,1,2,"10-2-1",2,0,1,0,TRUE,FALSE,FALSE,"Greg Willard"
41000212,11,10,2,1,2,"10-2-1",2,0,1,0,TRUE,FALSE,FALSE,"Jason Phillips"
41000213,16,10,2,1,3,"10-2-1",2,1,2,0,TRUE,TRUE,FALSE,"Bob Delaney"
41000213,16,10,2,1,3,"10-2-1",2,1,2,0,TRUE,TRUE,FALSE,"Steve Javie"
41000213,16,10,2,1,3,"10-2-1",2,1,2,0,TRUE,TRUE,FALSE,"Bill Kennedy"
41000214,-8,10,2,1,4,"10-2-1",3,1,2,1,TRUE,FALSE,FALSE,"Tony Brothers"
41000214,-8,10,2,1,4,"10-2-1",3,1,2,1,TRUE,FALSE,FALSE,"Monty McCutchen"
41000214,-8,10,2,1,4,"10-2-1",3,1,2,1,TRUE,FALSE,FALSE,"Derrick Stafford"
41000215,10,10,2,1,5,"10-2-1",4,1,3,1,TRUE,FALSE,FALSE,"Scott Foster"
41000215,10,10,2,1,5,"10-2-1",4,1,3,1,TRUE,FALSE,FALSE,"Ron Garretson"
41000215,10,10,2,1,5,"10-2-1",4,1,3,1,TRUE,FALSE,FALSE,"Bill Spooner"
41000221,-13,10,2,2,1,"10-2-2",0,1,0,0,FALSE,FALSE,FALSE,"Joe Crawford"
41000221,-13,10,2,2,1,"10-2-2",0,1,0,0,FALSE,FALSE,FALSE,"Marc Davis"
41000221,-13,10,2,2,1,"10-2-2",0,1,0,0,FALSE,FALSE,FALSE,"Zach Zarba"
41000222,9,10,2,2,2,"10-2-2",1,1,0,1,TRUE,TRUE,TRUE,"Tony Brothers"
41000222,9,10,2,2,2,"10-2-2",1,1,0,1,TRUE,TRUE,TRUE,"Derrick Stafford"
41000222,9,10,2,2,2,"10-2-2",1,1,0,1,TRUE,TRUE,TRUE,"Bill Kennedy"
41000223,8,10,2,2,3,"10-2-2",1,2,1,1,FALSE,FALSE,FALSE,"Mike Callahan"
41000223,8,10,2,2,3,"10-2-2",1,2,1,1,FALSE,FALSE,FALSE,"Ken Mauer"
41000223,8,10,2,2,3,"10-2-2",1,2,1,1,FALSE,FALSE,FALSE,"Pat Fraher"
41000224,-10,10,2,2,4,"10-2-2",2,2,1,2,TRUE,TRUE,TRUE,"Bill Spooner"
41000224,-10,10,2,2,4,"10-2-2",2,2,1,2,TRUE,TRUE,TRUE,"Greg Willard"
41000224,-10,10,2,2,4,"10-2-2",2,2,1,2,TRUE,TRUE,TRUE,"John Goble"
41000225,27,10,2,2,5,"10-2-2",3,2,2,2,FALSE,FALSE,FALSE,"Monty McCutchen"
41000225,27,10,2,2,5,"10-2-2",3,2,2,2,FALSE,FALSE,FALSE,"Bennett Salvatore"
41000225,27,10,2,2,5,"10-2-2",3,2,2,2,FALSE,FALSE,FALSE,"Jason Phillips"
41000226,12,10,2,2,6,"10-2-2",3,3,3,2,TRUE,TRUE,FALSE,"Scott Foster"
41000226,12,10,2,2,6,"10-2-2",3,3,3,2,TRUE,TRUE,FALSE,"Ron Garretson"
41000226,12,10,2,2,6,"10-2-2",3,3,3,2,TRUE,TRUE,FALSE,"Marc Davis"
41000227,15,10,2,2,7,"10-2-2",4,3,3,3,FALSE,FALSE,FALSE,"Mike Callahan"
41000227,15,10,2,2,7,"10-2-2",4,3,3,3,FALSE,FALSE,FALSE,"Steve Javie"
41000227,15,10,2,2,7,"10-2-2",4,3,3,3,FALSE,FALSE,FALSE,"Ed Malloy"
41000231,-2,10,2,3,1,"10-2-3",0,1,0,0,FALSE,FALSE,FALSE,"Bob Delaney"
41000231,-2,10,2,3,1,"10-2-3",0,1,0,0,FALSE,FALSE,FALSE,"Steve Javie"
41000231,-2,10,2,3,1,"10-2-3",0,1,0,0,FALSE,FALSE,FALSE,"Michael Smith"
41000232,-12,10,2,3,2,"10-2-3",0,2,0,1,TRUE,FALSE,TRUE,"Monty McCutchen"
41000232,-12,10,2,3,2,"10-2-3",0,2,0,1,TRUE,FALSE,TRUE,"Bennett Salvatore"
41000232,-12,10,2,3,2,"10-2-3",0,2,0,1,TRUE,FALSE,TRUE,"Bill Spooner"
41000233,6,10,2,3,3,"10-2-3",0,3,0,2,TRUE,FALSE,TRUE,"Derrick Stafford"
41000233,6,10,2,3,3,"10-2-3",0,3,0,2,TRUE,FALSE,TRUE,"Tom Washington"
41000233,6,10,2,3,3,"10-2-3",0,3,0,2,TRUE,FALSE,TRUE,"Ed Malloy"
41000234,36,10,2,3,4,"10-2-3",0,4,0,3,TRUE,FALSE,TRUE,"Scott Foster"
41000234,36,10,2,3,4,"10-2-3",0,4,0,3,TRUE,FALSE,TRUE,"Ron Garretson"
41000234,36,10,2,3,4,"10-2-3",0,4,0,3,TRUE,FALSE,TRUE,"Jason Phillips"
41000301,21,10,3,0,1,"10-3-0",1,0,0,0,FALSE,FALSE,FALSE,"Dan Crawford"
41000301,21,10,3,0,1,"10-3-0",1,0,0,0,FALSE,FALSE,FALSE,"Ken Mauer"
41000301,21,10,3,0,1,"10-3-0",1,0,0,0,FALSE,FALSE,FALSE,"Michael Smith"
41000302,-10,10,3,0,2,"10-3-0",1,1,1,0,TRUE,TRUE,FALSE,"Monty McCutchen"
41000302,-10,10,3,0,2,"10-3-0",1,1,1,0,TRUE,TRUE,FALSE,"Derrick Stafford"
41000302,-10,10,3,0,2,"10-3-0",1,1,1,0,TRUE,TRUE,FALSE,"Jason Phillips"
41000303,11,10,3,0,3,"10-3-0",1,2,1,1,FALSE,FALSE,FALSE,"Mike Callahan"
41000303,11,10,3,0,3,"10-3-0",1,2,1,1,FALSE,FALSE,FALSE,"Ron Garretson"
41000303,11,10,3,0,3,"10-3-0",1,2,1,1,FALSE,FALSE,FALSE,"Steve Javie"
41000304,8,10,3,0,4,"10-3-0",1,3,1,2,TRUE,FALSE,TRUE,"Joe Crawford"
41000304,8,10,3,0,4,"10-3-0",1,3,1,2,TRUE,FALSE,TRUE,"Bennett Salvatore"
41000304,8,10,3,0,4,"10-3-0",1,3,1,2,TRUE,FALSE,TRUE,"Ed Malloy"
41000305,-3,10,3,0,5,"10-3-0",1,4,1,3,TRUE,FALSE,TRUE,"Scott Foster"
41000305,-3,10,3,0,5,"10-3-0",1,4,1,3,TRUE,FALSE,TRUE,"Greg Willard"
41000305,-3,10,3,0,5,"10-3-0",1,4,1,3,TRUE,FALSE,TRUE,"Marc Davis"
41000311,9,10,3,1,1,"10-3-1",1,0,0,0,FALSE,FALSE,FALSE,"Joe Crawford"
41000311,9,10,3,1,1,"10-3-1",1,0,0,0,FALSE,FALSE,FALSE,"Bill Kennedy"
41000311,9,10,3,1,1,"10-3-1",1,0,0,0,FALSE,FALSE,FALSE,"Zach Zarba"
41000312,-6,10,3,1,2,"10-3-1",1,1,1,0,TRUE,TRUE,FALSE,"Bill Spooner"
41000312,-6,10,3,1,2,"10-3-1",1,1,1,0,TRUE,TRUE,FALSE,"Tom Washington"
41000312,-6,10,3,1,2,"10-3-1",1,1,1,0,TRUE,TRUE,FALSE,"Greg Willard"
41000313,-6,10,3,1,3,"10-3-1",2,1,1,1,FALSE,FALSE,FALSE,"Bob Delaney"
41000313,-6,10,3,1,3,"10-3-1",2,1,1,1,FALSE,FALSE,FALSE,"Scott Foster"
41000313,-6,10,3,1,3,"10-3-1",2,1,1,1,FALSE,FALSE,FALSE,"Marc Davis"
41000314,-7,10,3,1,4,"10-3-1",3,1,2,1,TRUE,FALSE,FALSE,"Tony Brothers"
41000314,-7,10,3,1,4,"10-3-1",3,1,2,1,TRUE,FALSE,FALSE,"Dan Crawford"
41000314,-7,10,3,1,4,"10-3-1",3,1,2,1,TRUE,FALSE,FALSE,"Ken Mauer"
41000315,4,10,3,1,5,"10-3-1",4,1,3,1,TRUE,FALSE,FALSE,"Monty McCutchen"
41000315,4,10,3,1,5,"10-3-1",4,1,3,1,TRUE,FALSE,FALSE,"Derrick Stafford"
41000315,4,10,3,1,5,"10-3-1",4,1,3,1,TRUE,FALSE,FALSE,"Jason Phillips"
41000401,8,10,4,0,1,"10-4-0",1,0,0,0,FALSE,FALSE,FALSE,"Mike Callahan"
41000401,8,10,4,0,1,"10-4-0",1,0,0,0,FALSE,FALSE,FALSE,"Steve Javie"
41000401,8,10,4,0,1,"10-4-0",1,0,0,0,FALSE,FALSE,FALSE,"Bill Kennedy"
41000402,-2,10,4,0,2,"10-4-0",1,1,1,0,TRUE,TRUE,FALSE,"Joe Crawford"
41000402,-2,10,4,0,2,"10-4-0",1,1,1,0,TRUE,TRUE,FALSE,"Ken Mauer"
41000402,-2,10,4,0,2,"10-4-0",1,1,1,0,TRUE,TRUE,FALSE,"Ed Malloy"
41000403,-2,10,4,0,3,"10-4-0",2,1,1,1,FALSE,FALSE,FALSE,"Dan Crawford"
41000403,-2,10,4,0,3,"10-4-0",2,1,1,1,FALSE,FALSE,FALSE,"Scott Foster"
41000403,-2,10,4,0,3,"10-4-0",2,1,1,1,FALSE,FALSE,FALSE,"Derrick Stafford"
41000404,3,10,4,0,4,"10-4-0",2,2,2,1,TRUE,TRUE,FALSE,"Monty McCutchen"
41000404,3,10,4,0,4,"10-4-0",2,2,2,1,TRUE,TRUE,FALSE,"Greg Willard"
41000404,3,10,4,0,4,"10-4-0",2,2,2,1,TRUE,TRUE,FALSE,"Marc Davis"
41000405,9,10,4,0,5,"10-4-0",3,2,2,2,FALSE,FALSE,FALSE,"Mike Callahan"
41000405,9,10,4,0,5,"10-4-0",3,2,2,2,FALSE,FALSE,FALSE,"Joe Crawford"
41000405,9,10,4,0,5,"10-4-0",3,2,2,2,FALSE,FALSE,FALSE,"Bill Kennedy"
41000406,-10,10,4,0,6,"10-4-0",4,2,3,2,TRUE,FALSE,FALSE,"Scott Foster"
41000406,-10,10,4,0,6,"10-4-0",4,2,3,2,TRUE,FALSE,FALSE,"Steve Javie"
41000406,-10,10,4,0,6,"10-4-0",4,2,3,2,TRUE,FALSE,FALSE,"Derrick Stafford"
41100101,12,11,1,0,1,"11-1-0",1,0,0,0,FALSE,FALSE,FALSE,"Michael Smith"
